close;date;ticker;close_shifted_3;close_shifted_5;close_shifted_7;close_shifted_14;close_shifted_21;cat_close_shifted_3;50_3;75_3;25_3;cat_close_shifted_5;50_5;75_5;25_5;cat_close_shifted_7;50_7;75_7;25_7;cat_close_shifted_14;50_14;75_14;25_14;cat_close_shifted_21;50_21;75_21;25_21;company;sector_gics;stock_index;country;pred_3;pred_5;pred_7;pred_14;pred_21;SMA 14;SMA 21;SMA 3;SMA 42;SMA 5;SMA 7;ccs_3_abs;ccs_3_pred;ccs_5_abs;ccs_5_pred;ccs_7_abs;ccs_7_pred;ccs_14_abs;ccs_14_pred;ccs_21_abs;ccs_21_pred
34,97999954223633;2019-01-25;AAL;1,3600000143051147;1,1299999952316284;1,9500000476837158;1,1299999952316284;1,2699999809265137;W. Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;W. Bull;1,2649999856948853;2,125;0,7749999761581421;Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;W. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;W. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;W. Bull;W. Bear;W. Bull;W. Bull;W. Bull;32,84709930419922;32,5099983215332;33,43000030517578;33,78499984741211;33,400001525878906;33,345699310302734;Bull;Bull;Bull;Bear;Bull;Bull;Bull;Bull;Bull;Bull
33,65999984741211;2019-01-24;AAL;2,630000114440918;2,109999895095825;3,119999885559082;2,549999952316284;2,240000009536743;S. Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;Bull;1,2649999856948853;2,125;0,7749999761581421;S. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;W. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;W. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;W. Bull;W. Bull;W. Bull;W. Bull;S. Bull;32,63710021972656;32,259498596191406;32,68330001831055;33,81669998168945;33,119998931884766;32,93429946899414;Bull;Bull;Bull;Bull;Bull;Bull;Bull;Bull;Bull;Bull
31,649999618530273;2019-01-23;AAL;4,920000076293945;4,690000057220459;4,460000038146973;4,099999904632568;3,8399999141693115;S. Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;S. Bull;1,2649999856948853;2,125;0,7749999761581421;S. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;S. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;W. Bull;W. Bull;S. Bull;S. Bull;W. Bear;32,380001068115234;32,122398376464844;32,78670120239258;33,86259841918945;32,95600128173828;32,65570068359375;Bull;Bull;Bull;Bull;Bull;Bull;Bull;Bull;Bull;Bear
32,7400016784668;2019-01-22;AAL;2,240000009536743;3,549999952316284;3,0299999713897705;3,8499999046325684;2,240000009536743;S. Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;S. Bull;1,2649999856948853;2,125;0,7749999761581421;S. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;W. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;W. Bear;S. Bear;W. Bull;W. Bull;W. Bull;32,439300537109375;32,1338005065918;33,43000030517578;33,96189880371094;33,04600143432617;32,677101135253906;Bull;Bear;Bull;Bear;Bull;Bull;Bull;Bull;Bull;Bull
31,709999084472656;2019-01-14;AAL;1,8700000047683716;1,0299999713897705;1,9500000476837158;5,070000171661377;4,5;Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;W. Bull;1,2649999856948853;2,125;0,7749999761581421;W. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;S. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;S. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;S. Bull;W. Bear;W. Bull;S. Bull;W. Bull;31,922100067138672;32,021400451660156;31,850000381469727;34,48789978027344;32,27799987792969;32,34000015258789;Bull;Bull;Bull;Bear;Bull;Bull;Bull;Bull;Bull;Bull
32,040000915527344;2019-01-10;AAL;0,05999999865889549;1,5399999618530273;0,699999988079071;3,7300000190734863;4,550000190734863;W. Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;Bull;1,2649999856948853;2,125;0,7749999761581421;W. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;S. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;W. Bear;W. Bear;S. Bull;W. Bull;W. Bull;31,86210060119629;32,25669860839844;32,62670135498047;34,7156982421875;32,57400131225586;32,20140075683594;Bull;Bear;Bull;Bear;Bull;Bull;Bull;Bull;Bull;Bull
30,059999465942383;2019-01-03;AAL;2,359999895095825;1,9800000190734863;1,649999976158142;3,5999999046325684;6,71999979019165;S. Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;Bull;1,2649999856948853;2,125;0,7749999761581421;W. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;W. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;S. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;S. Bull;W. Bull;W. Bear;S. Bull;W. Bull;31,86210060119629;33,105201721191406;31,549999237060547;35,13690185546875;31,70400047302246;31,50429916381836;Bull;Bull;Bull;Bull;Bull;Bear;Bull;Bull;Bull;Bull
33,970001220703125;2019-01-18;AAL;-0,3100000023841858;2,5999999046325684;2,369999885559082;2,0299999713897705;1,090000033378601;W. Bear;-0,7099999785423279;-0,2775000035762787;-1,1100000143051147;S. Bull;1,2649999856948853;2,125;0,7749999761581421;Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;W. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;W. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;W. Bear;W. Bull;W. Bull;W. Bull;W. Bull;32,3942985534668;32,11859893798828;33,46329879760742;34,05739974975586;32,84000015258789;32,57709884643555;Bear;Bear;Bull;Bull;Bull;Bull;Bull;Bull;Bull;Bull
33,58000183105469;2019-01-17;AAL;-1,9299999475479126;1,399999976158142;2,7100000381469727;2,5899999141693115;1,8899999856948853;S. Bear;-0,7099999785423279;-0,2775000035762787;-1,1100000143051147;Bull;1,2649999856948853;2,125;0,7749999761581421;Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;W. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;W. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;W. Bear;W. Bull;W. Bear;W. Bull;W. Bull;32,24140167236328;32,09809875488281;32,84000015258789;34,14899826049805;32,40599822998047;32,498600006103516;Bear;Bear;Bull;Bull;Bull;Bear;Bull;Bull;Bull;Bull
32,84000015258789;2019-01-16;AAL;-0,10000000149011612;0,8199999928474426;3,7300000190734863;3,9200000762939453;2,2100000381469727;W. Bear;-0,7099999785423279;-0,2775000035762787;-1,1100000143051147;W. Bull;1,2649999856948853;2,125;0,7749999761581421;S. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;W. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;W. Bull;W. Bear;S. Bear;W. Bull;W. Bull;32,13140106201172;32,02479934692383;32,21670150756836;34,256900787353516;32,097999572753906;32,33290100097656;Bear;Bull;Bull;Bear;Bull;Bear;Bull;Bull;Bull;Bull
32,099998474121094;2019-01-15;AAL;1,8700000047683716;-0,44999998807907104;2,880000114440918;4,829999923706055;4,010000228881836;Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;W. Bear;-0,44999998807907104;-0,3199999928474426;-0,5799999833106995;Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;S. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;S. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;S. Bull;W. Bull;S. Bull;W. Bull;W. Bull;32,092098236083984;32,00429916381836;31,8700008392334;34,3745002746582;32,2140007019043;32,34859848022461;Bull;Bull;Bear;Bull;Bull;Bull;Bull;Bull;Bull;Bull
32,040000915527344;2019-01-04;AAL;1,3799999952316284;-0,23999999463558197;0,05999999865889549;2,940000057220459;4,889999866485596;W. Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;W. Bear;-0,44999998807907104;-0,3199999928474426;-0,5799999833106995;W. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;W. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;S. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;W. Bull;Bear;W. Bull;W. Bull;W. Bull;31,83209991455078;32,74290084838867;31,52669906616211;35,03379821777344;31,70400047302246;31,8356990814209;Bull;Bull;Bear;Bear;Bull;Bull;Bull;Bull;Bull;Bull
33,41999816894531;2019-01-09;AAL;-1,7100000381469727;-0,5799999833106995;0,550000011920929;2,9200000762939453;2,5799999237060547;S. Bear;-0,7099999785423279;-0,2775000035762787;-1,1100000143051147;S. Bear;-0,44999998807907104;-0,3199999928474426;-0,5799999833106995;W. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;W. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;W. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;S. Bear;W. Bull;W. Bull;W. Bull;W. Bull;31,889299392700195;32,34239959716797;32,93000030517578;34,833099365234375;32,178001403808594;32,21139907836914;Bear;Bear;Bear;Bull;Bull;Bull;Bull;Bull;Bull;Bull
32,41999816894531;2019-01-08;AAL;-0,6200000047683716;-0,3199999928474426;1,159999966621399;3,869999885559082;3,75;W. Bear;-0,7099999785423279;-0,2775000035762787;-1,1100000143051147;W. Bear;-0,44999998807907104;-0,3199999928474426;-0,5799999833106995;W. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;W. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;S. Bear;W. Bull;W. Bull;W. Bull;W. Bull;31,897899627685547;32,3494987487793;32,470001220703125;34,87480163574219;31,989999771118164;31,98430061340332;Bear;Bear;Bear;Bull;Bull;Bull;Bull;Bull;Bull;Bull
31,799999237060547;2019-01-11;AAL;1,0399999618530273;2,1700000762939453;-0,15000000596046448;4,309999942779541;3,950000047683716;W. Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;S. Bull;1,2649999856948853;2,125;0,7749999761581421;W. Bear;-0,15000000596046448;-0,11999999731779099;-0,3400000035762787;S. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;S. Bull;W. Bull;S. Bull;S. Bull;W. Bull;31,85569953918457;32,147098541259766;32,41999816894531;34,59519958496094;32,5260009765625;32,10430145263672;Bull;Bull;Bull;Bull;Bear;Bull;Bull;Bull;Bull;Bull
32,95000076293945;2019-01-07;AAL;-0,9100000262260437;-1,2400000095367432;-0,10999999940395355;3,619999885559082;3,809999942779541;Bear;-0,7099999785423279;-0,2775000035762787;-1,1100000143051147;S. Bear;-0,44999998807907104;-0,3199999928474426;-0,5799999833106995;W. Bear;-0,15000000596046448;-0,11999999731779099;-0,3400000035762787;W. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;W. Bull;W. Bull;S. Bull;W. Bull;W. Bull;31,87070083618164;32,56480026245117;31,683300018310547;34,95330047607422;31,92799949645996;31,93000030517578;Bear;Bull;Bear;Bull;Bear;Bull;Bull;Bull;Bull;Bull
199,5;2019-02-11;ADS.DE;-2,5;-0,949999988079071;2,5999999046325684;16,399999618530273;14,5;W. Bear;-2,5;-2,5;-3,4749999046325684;W. Bear;-1,7000000476837158;-0,949999988079071;-2,5;Bull;2,424999952316284;2,8125;2,1624999046325684;S. Bull;11,899999618530273;14,425000190734863;7,425000190734863;W. Bull;14,5;15,875;13,925000190734863;adidas AG;Consumer discretionary;DAX;Germany;W. Bear;W. Bear;W. Bear;W. Bear;W. Bear;202,3321075439453;202,05239868164062;199,11669921875;196,2928924560547;200,42999267578125;199,67860412597656;Bear;Bear;Bear;Bear;Bull;Bear;Bull;Bear;Bull;Bear
198,85000610351562;2019-02-01;ADS.DE;3,1500000953674316;-0,5;2,25;3,950000047683716;16,950000762939453;S. Bull;2,174999952316284;2,8499999046325684;1,274999976158142;W. Bear;-1,7000000476837158;-0,949999988079071;-2,5;W. Bull;2,424999952316284;2,8125;2,1624999046325684;W. Bull;11,899999618530273;14,425000190734863;7,425000190734863;S. Bull;14,5;15,875;13,925000190734863;adidas AG;Consumer discretionary;DAX;Germany;W. Bear;W. Bear;W. Bear;W. Bear;W. Bear;203,35000610351562;200,26669311523438;204,25;195,8000030517578;204,02999877929688;203,77859497070312;Bull;Bear;Bear;Bear;Bull;Bear;Bull;Bear;Bull;Bear
198,35000610351562;2019-02-08;ADS.DE;0,30000001192092896;0,800000011920929;3,450000047683716;15,25;14,25;W. Bull;2,174999952316284;2,8499999046325684;1,274999976158142;W. Bull;1,774999976158142;2,262500047683716;1,287500023841858;S. Bull;2,424999952316284;2,8125;2,1624999046325684;S. Bull;11,899999618530273;14,425000190734863;7,425000190734863;W. Bull;14,5;15,875;13,925000190734863;adidas AG;Consumer discretionary;DAX;Germany;W. Bear;W. Bull;W. Bull;W. Bear;W. Bear;202,7821044921875;201,9333038330078;199,9499969482422;196,1511993408203;199,8800048828125;200,85000610351562;Bull;Bear;Bull;Bull;Bull;Bull;Bull;Bear;Bull;Bear
196,75;2019-02-04;ADS.DE;2,75;2,75;1,899999976158142;7,349999904632568;19,950000762939453;Bull;2,174999952316284;2,8499999046325684;1,274999976158142;S. Bull;1,774999976158142;2,262500047683716;1,287500023841858;W. Bull;2,424999952316284;2,8125;2,1624999046325684;W. Bull;11,899999618530273;14,425000190734863;7,425000190734863;S. Bull;14,5;15,875;13,925000190734863;adidas AG;Consumer discretionary;DAX;Germany;W. Bear;S. Bull;W. Bear;W. Bear;W. Bear;203,17140197753906;200,53810119628906;201,10000610351562;195,7821044921875;202,75999450683594;202,98570251464844;Bull;Bear;Bull;Bull;Bull;Bear;Bull;Bear;Bull;Bear
202,0;2019-02-06;ADS.DE;-2,5;-3,3499999046325684;-2,8499999046325684;11,899999618530273;13,600000381469727;W. Bear;-2,5;-2,5;-3,4749999046325684;S. Bear;-1,7000000476837158;-0,949999988079071;-2,5;W. Bear;-2,8499999046325684;-1,899999976158142;-4,324999809265137;W. Bull;11,899999618530273;14,425000190734863;7,425000190734863;W. Bull;14,5;15,875;13,925000190734863;adidas AG;Consumer discretionary;DAX;Germany;W. Bull;W. Bull;W. Bear;W. Bear;W. Bear;203,64999389648438;201,52859497070312;200,51669311523438;196,0749969482422;201,6199951171875;202,6571044921875;Bear;Bull;Bear;Bull;Bear;Bear;Bull;Bear;Bull;Bear
202,8000030517578;2019-02-05;ADS.DE;-4,449999809265137;-1,7000000476837158;-5,800000190734863;7,5;14,800000190734863;S. Bear;-2,5;-2,5;-3,4749999046325684;W. Bear;-1,7000000476837158;-0,949999988079071;-2,5;S. Bear;-2,8499999046325684;-1,899999976158142;-4,324999809265137;W. Bull;11,899999618530273;14,425000190734863;7,425000190734863;Bull;14,5;15,875;13,925000190734863;adidas AG;Consumer discretionary;DAX;Germany;W. Bear;W. Bull;S. Bull;W. Bear;W. Bull;203,50709533691406;201,16189575195312;199,46670532226562;195,97259521484375;202,4600067138672;202,81430053710938;Bear;Bear;Bear;Bull;Bear;Bull;Bull;Bear;Bull;Bull
199,5;2019-02-07;ADS.DE;1,600000023841858;-2,5;-0,949999988079071;13,600000381469727;11,100000381469727;W. Bull;2,174999952316284;2,8499999046325684;1,274999976158142;S. Bear;-1,7000000476837158;-0,949999988079071;-2,5;W. Bear;-2,8499999046325684;-1,899999976158142;-4,324999809265137;Bull;11,899999618530273;14,425000190734863;7,425000190734863;W. Bull;14,5;15,875;13,925000190734863;adidas AG;Consumer discretionary;DAX;Germany;W. Bear;W. Bear;S. Bull;W. Bear;S. Bull;203,32859802246094;201,797607421875;201,4333038330078;196,1060028076172;199,97999572753906;201,97140502929688;Bull;Bear;Bear;Bear;Bear;Bull;Bull;Bear;Bull;Bull
207,6999969482422;2019-01-31;ADS.DE;-4,900000095367432;-8,199999809265137;-8,199999809265137;-5,599999904632568;8,199999809265137;Bear;-4,550000190734863;-3,825000047683716;-5,3125;S. Bear;-3,549999952316284;-1,5;-5,449999809265137;S. Bear;-5,550000190734863;-3,0;-8,024999618530273;W. Bear;-5,599999904632568;-4,175000190734863;-6,25;Bull;7,400000095367432;9,800000190734863;4,724999904632568;adidas AG;Consumer discretionary;DAX;Germany;S. Bear;W. Bull;W. Bull;W. Bull;W. Bull;203,2393035888672;199,55709838867188;206,0666961669922;195,80599975585938;205,05999755859375;204,98570251464844;Bear;Bear;Bear;Bull;Bear;Bull;Bear;Bull;Bull;Bull
206,1999969482422;2019-01-30;ADS.DE;-9,449999809265137;-4,199999809265137;-7,849999904632568;-4,400000095367432;7,400000095367432;S. Bear;-4,550000190734863;-3,825000047683716;-5,3125;Bear;-3,549999952316284;-1,5;-5,449999809265137;Bear;-5,550000190734863;-3,0;-8,024999618530273;W. Bear;-5,599999904632568;-4,175000190734863;-6,25;W. Bull;7,400000095367432;9,800000190734863;4,724999904632568;adidas AG;Consumer discretionary;DAX;Germany;W. Bull;W. Bear;W. Bull;W. Bull;W. Bull;202,47500610351562;198,44760131835938;204,53329467773438;195,60240173339844;203,97999572753906;204,71429443359375;Bear;Bull;Bear;Bear;Bear;Bull;Bear;Bull;Bull;Bull
204,3000030517578;2019-01-29;ADS.DE;-5,449999809265137;-1,5;-4,800000190734863;-5,75;8,800000190734863;S. Bear;-4,550000190734863;-3,825000047683716;-5,3125;W. Bear;-3,549999952316284;-1,5;-5,449999809265137;W. Bear;-5,550000190734863;-3,0;-8,024999618530273;Bear;-5,599999904632568;-4,175000190734863;-6,25;Bull;7,400000095367432;9,800000190734863;4,724999904632568;adidas AG;Consumer discretionary;DAX;Germany;W. Bull;S. Bull;W. Bull;W. Bull;W. Bull;201,710693359375;197,31430053710938;203,8000030517578;195,43690490722656;204,1999969482422;204,68569946289062;Bear;Bull;Bear;Bull;Bear;Bull;Bear;Bull;Bull;Bull
