close;date;ticker;close_shifted_3;close_shifted_5;close_shifted_7;close_shifted_14;close_shifted_21;cat_close_shifted_3;50_3;75_3;25_3;cat_close_shifted_5;50_5;75_5;25_5;cat_close_shifted_7;50_7;75_7;25_7;cat_close_shifted_14;50_14;75_14;25_14;cat_close_shifted_21;50_21;75_21;25_21;company;sector_gics;stock_index;country;pred_3;pred_5;pred_7;pred_14;pred_21;ccs_3_abs;ccs_3_pred;ccs_5_abs;ccs_5_pred;ccs_7_abs;ccs_7_pred;ccs_14_abs;ccs_14_pred;ccs_21_abs;ccs_21_pred
34,97999954223633;2019-01-25;AAL;1,3600000143051147;1,1299999952316284;1,9500000476837158;1,1299999952316284;1,2699999809265137;W. Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;W. Bull;1,2649999856948853;2,125;0,7749999761581421;Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;W. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;W. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;W. Bull;S. Bear;Bear;W. Bull;S. Bear;Bull;Bull;Bull;Bear;Bull;Bear;Bull;Bull;Bull;Bear
33,65999984741211;2019-01-24;AAL;2,630000114440918;2,109999895095825;3,119999885559082;2,549999952316284;2,240000009536743;S. Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;Bull;1,2649999856948853;2,125;0,7749999761581421;S. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;W. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;W. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;Bear;S. Bear;W. Bull;W. Bull;S. Bear;Bull;Bear;Bull;Bear;Bull;Bull;Bull;Bull;Bull;Bear
31,649999618530273;2019-01-23;AAL;4,920000076293945;4,690000057220459;4,460000038146973;4,099999904632568;3,8399999141693115;S. Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;S. Bull;1,2649999856948853;2,125;0,7749999761581421;S. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;S. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;W. Bear;S. Bear;Bear;S. Bull;Bear;Bull;Bear;Bull;Bear;Bull;Bear;Bull;Bull;Bull;Bear
32,7400016784668;2019-01-22;AAL;2,240000009536743;3,549999952316284;3,0299999713897705;3,8499999046325684;2,240000009536743;S. Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;S. Bull;1,2649999856948853;2,125;0,7749999761581421;S. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;W. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;S. Bear;Bear;S. Bull;Bull;S. Bear;Bull;Bear;Bull;Bear;Bull;Bull;Bull;Bull;Bull;Bear
31,709999084472656;2019-01-14;AAL;1,8700000047683716;1,0299999713897705;1,9500000476837158;5,070000171661377;4,5;Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;W. Bull;1,2649999856948853;2,125;0,7749999761581421;W. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;S. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;S. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;S. Bull;S. Bull;S. Bull;S. Bear;S. Bull;Bull;Bull;Bull;Bull;Bull;Bull;Bull;Bear;Bull;Bull
32,040000915527344;2019-01-10;AAL;0,05999999865889549;1,5399999618530273;0,699999988079071;3,7300000190734863;4,550000190734863;W. Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;Bull;1,2649999856948853;2,125;0,7749999761581421;W. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;S. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;S. Bull;W. Bear;S. Bull;Bear;S. Bull;Bull;Bull;Bull;Bear;Bull;Bull;Bull;Bear;Bull;Bull
30,059999465942383;2019-01-03;AAL;2,359999895095825;1,9800000190734863;1,649999976158142;3,5999999046325684;6,71999979019165;S. Bull;1,3799999952316284;2,240000009536743;1,0399999618530273;Bull;1,2649999856948853;2,125;0,7749999761581421;W. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;W. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;S. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;W. Bear;S. Bear;Bear;Bear;Bull;Bull;Bear;Bull;Bear;Bull;Bear;Bull;Bear;Bull;Bull
33,970001220703125;2019-01-18;AAL;-0,3100000023841858;2,5999999046325684;2,369999885559082;2,0299999713897705;1,090000033378601;W. Bear;-0,7099999785423279;-0,2775000035762787;-1,1100000143051147;S. Bull;1,2649999856948853;2,125;0,7749999761581421;Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;W. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;W. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;S. Bear;S. Bear;W. Bull;S. Bear;S. Bear;Bear;Bear;Bull;Bear;Bull;Bull;Bull;Bear;Bull;Bear
33,58000183105469;2019-01-17;AAL;-1,9299999475479126;1,399999976158142;2,7100000381469727;2,5899999141693115;1,8899999856948853;S. Bear;-0,7099999785423279;-0,2775000035762787;-1,1100000143051147;Bull;1,2649999856948853;2,125;0,7749999761581421;Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;W. Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;W. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;W. Bull;S. Bear;W. Bull;S. Bear;S. Bear;Bear;Bull;Bull;Bear;Bull;Bull;Bull;Bear;Bull;Bear
32,84000015258789;2019-01-16;AAL;-0,10000000149011612;0,8199999928474426;3,7300000190734863;3,9200000762939453;2,2100000381469727;W. Bear;-0,7099999785423279;-0,2775000035762787;-1,1100000143051147;W. Bull;1,2649999856948853;2,125;0,7749999761581421;S. Bull;1,9500000476837158;2,9175000190734863;0,7900000214576721;Bull;3,674999952316284;3,9649999141693115;2,8375000953674316;W. Bull;3,75;4,010000228881836;2,240000009536743;American Airlines Group Inc.;Consumer discretionary;NASDAQ 100;United States;W. Bear;S. Bear;S. Bear;S. Bear;S. Bear;Bear;Bear;Bull;Bear;Bull;Bear;Bull;Bear;Bull;Bear
